Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Rapport_Collecte,Cluster_KMeans,Cluster_Agg,Cluster_DBSCAN,PCA_1,PCA_2
11.77862409916026,50.67665590448436,0.0,1.0,1.0,0.5889312049580131,Papier,"Lot de papier récupéré via la collecte citoyenne. Poids léger de 11.8 kg, volume moyen. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",3,3,0,-1.9483464835100954,-0.24136222513836403
9.661897853087028,16.476206005748185,0.0,1.0,3.0,0.4830948926543514,Papier,"Déchet de type papier identifié provenant de l'Usine A. Volume estimé 16.5 L, poids 9.7 kg. Texture semi-rigide, très opaque.",3,3,0,-1.799116458367044,0.10417697655880784
20.302234070552338,71.43188807946832,0.0,1.0,3.0,1.015111703527617,Papier,"Lot de papier récupéré à l'Usine A. Poids léger de 20.3 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général.",3,3,0,-1.493779253457041,0.1364789856000169
33.32314011979592,51.67654950846076,0.0,0.4081230803615173,4.0,3.332314011979592,Plastique,"Déchet plastique collecté issu de la collecte citoyenne. Poids 33.3 kg, volume 51.7 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque.",0,2,3,-0.7635856256565091,-0.8269106105697513
164.46263232583098,346.78177193763906,0.0,0.1632771470426124,8.0,4.93387896977493,Verre,"Déchets en verre identifiés provenant de l'Usine A. Poids 164.5 kg, volume 346.8 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,1,2,2.2739681949139094,-0.3380543402088236
24.36741388539637,99.5199835950106,0.0,0.36821431146603,3.0,2.4367413885396374,Plastique,"Déchets plastiques divers au centre de tri municipal. Poids estimé 24.4 kg. Opacité légèrement translucide, souplesse variable. Légère contamination observée.",0,2,3,-0.749309811190804,-1.0734871753390176
44.89045173884479,107.33740684729185,0.0,0.2851856646035643,4.0,4.489045173884479,Plastique,"Déchets plastiques divers au Centre de Tri. Poids estimé 44.9 kg. Opacité légèrement translucide, souplesse variable. Volume surestimé, vérification recommandée.",0,2,3,-0.3319016272741365,-1.0318913471838325
32.031135479465064,65.05372554491822,0.0,0.4432351398167541,4.0,3.2031135479465065,Plastique,"Lot plastique en provenance de l'Usine A. Volume 65.1 L, poids 32.0 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",0,2,3,-0.7516481228675276,-0.7544754890520103
9.083707436671125,-22.61722868185976,0.0,1.0,3.0,0.4541853718335562,Papier,"Papier usagé au centre de tri municipal. Poids relevé : 9.1 kg. Faible rigidité, non conducteur. Matériau mélangé à d'autres déchets.",3,3,0,-1.9638938285190672,0.08753935368639962
65.40253503203273,165.1770575443392,0.0,1.0,9.0,14.725800471363227,Métal,"Déchet métallique détecté à l'Usine A. Poids 65.4 kg, volume 165.2 L. Conductivité élevée (0.890), rigidité importante. Étiquetage absent sur le conteneur.",2,0,4,0.14557570551126028,1.30069089374979
293.78123942847446,430.1149035699797,0.0,0.172472741749349,8.0,6.865753991014163,Verre,"Bris de verre ou contenants depuis le Centre de Tri. Masse 2288.6 kg. Matériau dense, rigidité élevée, transparence partielle. Légère contamination observée.",1,1,2,3.5770739269082887,-0.16858099761238557
57.0799460718378,142.55335169455049,0.0,2.204796051036861,7.0,14.725800471363227,Métal,"Ferraille ou métal collecté à l'Usine A. Masse 57.1 kg. Haute conductivité électrique, matériau rigide. Prix revente estimé.",2,0,5,-1.4568702541976355,3.258738932588831
27.186148934489136,21.07843394507812,0.0,0.5920130301141908,3.0,2.7186148934489136,Plastique,"Lot plastique provenant de l'Usine A. Volume 21.1 L, poids 27.2 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",0,2,3,-1.2621801911233739,-0.6692461013751285
18.51945093844259,24.99377781924165,0.0,0.4318599737886953,5.0,1.851945093844259,Plastique,"Lot plastique à l'Usine A. Volume 25.0 L, poids 18.5 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",0,2,3,-0.8538741757493573,-0.6245244718333518
65.49897369145272,112.20035165635834,0.0,1.0,10.0,14.725800471363227,Métal,"Lot métallique à l'Usine B. Poids 65.5 kg, volume 112.2 L. Conducteur, très rigide. Aspect très opaque. Étiquetage absent sur le conteneur.",2,0,4,0.08161234236363557,1.4597206415575625
74.9567283284673,145.20708181878956,0.0,1.0,10.0,14.725800471363227,Métal,"Lot métallique au centre de tri municipal. Poids non mesuré kg, volume 145.2 L. Conducteur, très rigide. Aspect très opaque. Étiquetage absent sur le conteneur.",2,0,4,0.28800133476359324,1.4819033095976506
53.29974793963999,97.08606891990794,0.0,1.0,7.0,14.725800471363227,Métal,"Déchet métallique détecté lors d'une collecte citoyenne. Poids 53.3 kg, volume 97.1 L. Conductivité élevée (0.808), rigidité importante. Étiquetage absent sur le conteneur.",2,0,4,-0.5301014781997275,0.9000928989443807
24.30571416296088,8.362110920454889,0.0,0.212721872594066,4.0,1.7197088717647444,Plastique,"Plastique de tri sélectif en provenance de l'Usine A. Masse non mesuré kg. Matériau semi-rigide, faible conductivité. Acheminement prioritaire demandé.",0,2,3,-0.8238048951669271,-1.2318866111526856
28.92969640045442,37.154546352521365,0.0,0.282533487362317,4.0,2.8929696400454423,Plastique,"Plastique de tri sélectif à l'Usine B. Masse 28.9 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie.",0,2,3,-0.7371187098236481,-1.0804386166625646
168.76016014931568,321.14678059225974,0.0,0.0643165529360058,9.0,5.062804804479471,Verre,Lot de verre trié issu de la collecte citoyenne. Masse 168.8 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Étiquetage absent sur le conteneur.,1,1,2,2.447501733373298,-0.35586030616249087
195.43766972071617,414.96804089294886,0.0,0.0163518063897743,9.0,5.863130091621485,Verre,"Déchets en verre identifiés à l'Usine A. Poids 195.4 kg, volume 415.0 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,1,2,3.0780683691709187,-0.3860118840584895
26.20942353817679,31.2272641520206,0.0,0.2010380097534586,3.0,2.620942353817679,Plastique,"Lot plastique via la collecte citoyenne. Volume 31.2 L, poids 26.2 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",0,2,3,-0.8573486086705958,-1.424172010210367
62.72260466440965,109.94057345546555,0.0,1.0,9.0,14.725800471363227,Métal,"Déchet métallique détecté depuis l'Usine B. Poids 62.7 kg, volume 109.9 L. Conductivité élevée (0.997), rigidité importante. Conditionnement non conforme au protocole.",2,0,4,-0.10121535530703463,1.2754932761603954
55.874224542725344,65.710025790739,0.0,1.0,9.0,14.725800471363227,Métal,"Lot métallique via la collecte citoyenne. Poids 55.9 kg, volume 65.7 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets.",2,0,4,-0.33409857282837907,1.2510511864277984
233.42188314435668,471.893362055585,0.0,0.0124682725022482,10.0,7.0026564943307,Verre,"Déchets en verre identifiés sans localisation enregistrée. Poids 233.4 kg, volume 471.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,1,2,3.7529652353051133,-0.15485062641147354
38.51402092378829,57.26932493164575,0.0,0.5580827350748797,4.0,3.851402092378829,Plastique,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 38.5 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie.",0,2,3,-0.8438123232278033,-0.5290785125845604
293.78123942847446,356.54471671091096,0.0,0.0794327665008165,8.0,5.077611719558298,Verre,Lot de verre trié lors d'une collecte citoyenne. Masse non mesuré kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Poids anormalement élevé pour cette catégorie.,1,1,2,3.3633072631706753,-0.37933819989521206
293.78123942847446,325.25829955915566,0.0,0.1127930184037672,8.0,4.7060221135460045,Verre,"Bris de verre ou contenants provenant de l'Usine A. Masse non mesuré kg. Matériau dense, rigidité élevée, transparence partielle. Traces d'humidité détectées.",1,1,2,3.2032927090165675,-0.32753758903343005
11.767135578787368,1.9033110852868376,0.0,1.0,1.0,0.5883567789393684,Papier,"Collecte de déchets papier en provenance de l'Usine B. Masse 11.8 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",3,3,0,-2.1486007076714184,-0.2614756298559334
16.09111366265548,50.39350977273257,0.0,1.0,2.0,0.804555683132774,Papier,"Feuilles et cartons collectés à l'emplacement non spécifié. Masse totale 16.1 kg. Matériau léger, souple et opaque. Acheminement prioritaire demandé.",3,3,0,-1.7644350246859828,-0.0567897113549074
14.960136793416911,59.51915636463434,0.0,1.0,3.0,0.7480068396708457,Papier,"Feuilles et cartons collectés issu de la collecte citoyenne. Masse totale 15.0 kg. Matériau léger, souple et opaque. Lot conforme aux standards de tri.",3,3,0,-1.5827323825861146,0.1267235862633894
83.44220349312167,177.99721177891402,0.0,1.0,10.0,14.725800471363227,Métal,"Métal de récupération depuis le Centre de Tri. Masse 83.4 kg. Forte conductivité (0.912), rigidité élevée. Bonne valeur marchande.",2,0,4,0.486209840466858,1.5031148385946076
19.62753845673544,35.44830335179871,0.0,0.3135103623194898,4.0,1.962753845673544,Plastique,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 19.6 kg. Matériau de rigidité non mesurée, faible conductivité. Poids anormalement élevé pour cette catégorie.",0,2,3,-0.8432372205121583,-1.0295051208889676
32.2599727409403,81.31489423983487,0.0,0.4306456028518871,5.0,3.22599727409403,Plastique,"Déchet plastique collecté dans un site non renseigné. Poids 32.3 kg, volume 81.3 L. Rigidité rigide, non conducteur. Surface indéterminée.",0,2,3,-0.5185327244872715,-0.5912028307136155
23.829095917131248,22.48135100321859,0.0,0.3951239203234952,4.0,2.382909591713125,Plastique,"Déchets plastiques divers en provenance de l'Usine B. Poids estimé 23.8 kg. Opacité légèrement translucide, souplesse variable. Légère contamination observée.",0,2,3,-0.9422854884766232,-0.8727646330447154
12.038030378805654,6.79624536401499,0.0,1.0,3.0,0.6019015189402828,Papier,"Déchet de type papier identifié issu de la collecte citoyenne. Volume estimé 6.8 L, poids 12.0 kg. Texture semi-rigide, très opaque.",3,3,0,-1.8210238072031695,0.10234233701008441
62.609494937543545,143.37642881993563,0.0,1.0,9.0,14.725800471363227,Métal,"Métal de récupération lors d'une collecte citoyenne. Masse 62.6 kg. Forte conductivité (0.983), rigidité élevée. Bonne valeur marchande.",2,0,4,0.03515868476867646,1.2891719929868097
51.34843004147501,117.80468459946516,0.0,1.0,9.0,14.725800471363227,Métal,Déchets métalliques triés au Centre de Tri. Poids non mesuré kg. Conductivité mesurée : non mesurée. Matériau dense et résistant. Étiquetage absent sur le conteneur.,2,0,4,-0.15424059400657916,1.2684182026338309
17.83170065259511,52.29976482729548,0.0,1.0,3.0,0.8915850326297555,Papier,"Lot de papier récupéré en provenance de l'Usine B. Poids léger de 17.8 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général.",3,3,0,-1.590825985352394,0.12635248209781633
34.95892078317942,80.78504541395755,0.0,1.0,8.0,10.487676234953826,Métal,"Lot métallique au centre de tri municipal. Poids 35.0 kg, volume 80.8 L. Conducteur, très rigide. Aspect très opaque. Odeur inhabituelle signalée par l'agent.",2,0,4,-0.5818152700092438,1.0575166219391738
18.20291003474576,20.110137509685565,0.0,1.0,3.0,0.9101455017372878,Papier,"Lot de papier récupéré issu de la collecte citoyenne. Poids léger de 18.2 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",3,3,0,-1.7201498454761217,0.11342152275003445
39.87493005700723,95.0339478740526,0.0,0.2349160718358701,4.0,3.9874930057007214,Plastique,"Plastique de tri sélectif provenant de l'Usine A. Masse 39.9 kg. Matériau semi-rigide, faible conductivité. Aucune anomalie signalée.",0,2,3,-0.37237149854653784,-1.139000079256361
14.669601006763417,5.118878018277702,0.0,1.0,3.0,0.7334800503381709,Papier,"Papier usagé lors d'une collecte citoyenne. Poids relevé : 14.7 kg. Faible rigidité, non conducteur. Traces d'humidité détectées.",3,3,0,-1.8081725002464144,0.10403782235636491
12.704199069908544,50.24267733286397,0.0,0.3817071888876399,3.0,1.2704199069908544,Plastique,"Emballages plastiques récupérés via la collecte citoyenne. Masse 12.7 kg, volume 50.2 L. semi-rigide, non conducteur.",0,2,3,-1.0518001599545796,-1.0782095585813194
40.0629280921444,68.58801879382582,0.0,0.3018562619055055,3.0,4.0062928092144405,Plastique,"Lot plastique au centre de tri municipal. Volume 68.6 L, poids 40.1 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",0,2,3,-0.6956646753654278,-1.200689587520321
251.6963481665497,491.3044067704652,0.0,0.1588578899932925,10.0,14.725800471363227,Verre,"Déchets en verre identifiés à l'Usine A. Poids 251.7 kg, volume 491.3 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,1,2,3.830952006202127,0.1536204279009282
15.84864642195187,33.485171226816725,0.0,1.0,3.0,0.7924323210975935,Papier,"Papier usagé à l'Usine A. Poids relevé : 15.8 kg. Faible rigidité, non conducteur. Volume surestimé, vérification recommandée.",3,3,0,-1.6829137410002906,0.11679900147215103
182.597693624187,362.0818425405324,0.0,0.1148946226359823,8.0,5.47793080872561,Verre,"Déchets en verre identifiés au Centre de Tri. Poids 182.6 kg, volume 362.1 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,1,2,2.518612575686059,-0.40912836543587355
17.580623642888455,44.67112011476039,0.0,1.0,1.0,0.8790311821444228,Papier,"Lot de papier récupéré provenant de l'Usine A. Poids léger de 17.6 kg, volume petit. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",3,3,0,-1.929481745895549,-0.23857509190619808
196.3044945889133,413.3074077194386,0.0,0.1046130849538238,8.0,5.889134837667399,Verre,"Bris de verre ou contenants à l'Usine A. Masse 196.3 kg. Matériau dense, rigidité élevée, transparence partielle. Matériau mélangé à d'autres déchets.",1,1,2,2.841381209098507,-0.3955216279162533
171.89390043967384,362.7401396325759,0.0,0.1633198878943154,10.0,5.156817013190215,Verre,"Déchets en verre identifiés dans un site non renseigné. Poids 171.9 kg, volume 362.7 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,1,2,2.7006164179692287,0.03690186760049307
17.762665761737203,41.43634054305746,0.0,1.0,1.0,0.8881332880868602,Papier,"Déchet de type papier identifié dans un site non renseigné. Volume estimé 41.4 L, poids 17.8 kg. Texture souple, très opaque.",3,3,0,-1.9413922175710647,-0.2397432628177819
75.77389561007499,134.67689197524055,0.0,1.0,7.0,14.725800471363227,Métal,"Ferraille ou métal collecté à l'Usine B. Masse 75.8 kg. Haute conductivité électrique, matériau rigide. Prix revente estimé.",2,0,4,-0.20728352619924717,0.9359709366711633
17.894988409306315,3.52176370759679,0.0,0.4127429918752696,3.0,1.7894988409306316,Plastique,"Déchets plastiques divers lors d'une collecte citoyenne. Poids estimé 17.9 kg. Opacité semi-opaque, souplesse variable. Traces d'humidité détectées.",0,2,3,-1.2340278503821729,-1.032570369384552
187.06843674325697,389.5541773642533,0.0,0.0955019411591901,9.0,5.6120531022977085,Verre,"Verre recyclable lors d'une collecte citoyenne. Poids 187.1 kg, volume 389.6 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",1,1,2,2.835997988739446,-0.2505807814504041
42.14722059686548,66.67716830396574,0.0,0.4774870429613354,5.0,4.214722059686548,Plastique,"Déchets plastiques divers au Centre de Tri. Poids estimé 42.1 kg. Opacité semi-opaque, souplesse variable. Volume surestimé, vérification recommandée.",0,2,3,-0.5488468478419721,-0.4974280691455006
59.80883774267448,140.70557980233124,0.0,1.0,9.0,14.725800471363227,Métal,"Ferraille ou métal collecté en provenance de l'Usine B. Masse 59.8 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",2,0,4,0.0031940422197441263,1.2855309342054437
52.68907464118279,113.45456045595168,0.0,1.0,7.0,14.725800471363227,Métal,"Métal de récupération au centre de tri municipal. Masse 52.7 kg. Forte conductivité (0.862), rigidité élevée. Bonne valeur marchande.",2,0,4,-0.4675041370344676,0.9062856413833239
61.26646958323287,112.85112665043069,0.0,1.0,8.0,14.725800471363227,Métal,"Lot métallique issu de la collecte citoyenne. Poids non mesuré kg, volume 112.9 L. Conducteur, très rigide. Aspect très opaque. Volume surestimé, vérification recommandée.",2,0,4,-0.2529227610325055,1.0945944333543247
194.36939477239176,395.41203165052247,0.0,0.0684163497431814,9.0,5.831081843171752,Verre,Lot de verre trié au Centre de Tri. Masse 194.4 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Matériau mélangé à d'autres déchets.,1,1,2,2.940459477966778,-0.29407178199826867
26.32795638439036,66.17208736966234,0.0,1.0,10.0,7.898386915317108,Métal,"Ferraille ou métal collecté au Centre de Tri. Masse 26.3 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",2,0,4,-0.40105039471430204,1.4052207819591707
218.60924891548785,428.32574666606286,0.0,0.0299834854697547,10.0,6.5582774674646345,Verre,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 218.6 kg, volume 428.3 L. Très rigide, non conducteur, aspect indéterminée.",1,1,2,3.4464771045009375,-0.15227560860212289
34.13434903223701,105.80461431563536,0.0,0.3007196235627811,3.0,3.413434903223701,Plastique,"Déchet plastique collecté à l'Usine A. Poids 34.1 kg, volume 105.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",0,2,3,-0.5863099243816863,-1.1929315164356262
18.222144585076467,22.83905742627477,0.0,0.3694387449681932,4.0,1.8222144585076467,Plastique,"Déchet plastique collecté via la collecte citoyenne. Poids 18.2 kg, volume 22.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",0,2,3,-0.9585260204707027,-0.9275143342548401
15.902654209027157,84.67674008602532,0.0,1.0,1.0,0.7951327104513579,Papier,"Lot de papier récupéré depuis le Centre de Tri. Poids léger de 15.9 kg, volume moyen. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",3,3,0,-1.777880655554112,-0.22360784109433274
38.67849036663182,58.62670038332891,0.0,0.4371851621035286,3.0,3.8678490366631824,Plastique,"Emballages plastiques récupérés à l'Usine A. Masse 38.7 kg, volume 58.6 L. semi-rigide, non conducteur.",0,2,3,-0.8751725375442001,-0.943605910282652
16.08430518491469,44.40429772725156,0.0,1.0,2.0,0.8042152592457346,Papier,"Déchet de type papier identifié à l'Usine A. Volume estimé non mesuré L, poids 16.1 kg. Texture souple, très opaque.",3,3,0,-1.7890660881451736,-0.05926446942293029
23.97352194694685,73.98402725709559,0.0,0.2275686157468875,5.0,2.3973521946946845,Plastique,"Plastique de tri sélectif en provenance de l'Usine A. Masse 24.0 kg. Matériau rigide, faible conductivité. Lot conforme aux standards de tri.",0,2,3,-0.4183179386530418,-0.995570170171671
185.5165005571548,373.0349099659034,0.0,0.1851137025813553,10.0,5.5654950167146415,Verre,"Déchets en verre identifiés issu de la collecte citoyenne. Poids non mesuré kg, volume 373.0 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,1,2,2.824375692920111,0.09576588457163902
26.70726292944182,44.00889692429477,0.0,0.2662082041469159,4.0,2.6707262929441824,Plastique,"Déchets plastiques divers issu de la collecte citoyenne. Poids estimé 26.7 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",0,2,3,-0.710184579413347,-1.1112890468349168
80.95746641323217,148.10694714042933,0.0,1.0,7.0,14.725800471363227,Métal,"Métal de récupération depuis le Centre de Tri. Masse non mesuré kg. Forte conductivité (0.841), rigidité élevée. Bonne valeur marchande.",2,0,4,-0.11329209076710946,0.9462079492014382
205.56739467090804,364.7200418622535,0.0,0.135013974010199,9.0,6.167021840127241,Verre,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 205.6 kg, volume 364.7 L. Très rigide, non conducteur, aspect indéterminée.",1,1,2,2.835365982386234,-0.16741184056113712
14.442500241283716,-26.80771241307457,0.0,0.5673818899757204,5.0,1.4442500241283716,Plastique,"Déchet plastique collecté dans un site non renseigné. Poids 14.4 kg, volume -26.8 L. Rigidité rigide, non conducteur. Surface semi-opaque.",0,2,3,-1.225471285511788,-0.38675392755430926
67.07532157796761,103.55535709247908,0.0,1.0,7.0,14.725800471363227,Métal,"Lot métallique dans un site non renseigné. Poids 67.1 kg, volume 103.6 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets.",2,0,4,-0.4002421621047868,0.9152538732786483
24.303077049015013,69.30543669209482,0.0,0.4322353401112173,4.0,2.769065469791322,Plastique,"Plastique de tri sélectif à l'Usine A. Masse non mesuré kg. Matériau semi-rigide, faible conductivité. Volume surestimé, vérification recommandée.",0,2,3,-0.7817311006701566,-0.7810645027539054
23.275321506294844,33.448447668771045,0.0,0.406069472962725,3.0,2.3275321506294846,Plastique,"Déchets plastiques divers à l'Usine A. Poids estimé 23.3 kg. Opacité semi-opaque, souplesse variable. Conditionnement non conforme au protocole.",0,2,3,-1.064533758137956,-1.0282974958009827
48.01334143762102,92.73596971424811,0.0,1.0,7.0,14.404002431286306,Métal,"Ferraille ou métal collecté depuis le Centre de Tri. Masse 48.0 kg. Haute conductivité électrique, matériau rigide. Prix revente estimé.",2,0,4,-0.5875995636440197,0.8935051133101994
44.0961258908082,65.8333486542774,0.0,1.0,9.0,13.22883776724246,Métal,"Ferraille ou métal collecté au Centre de Tri. Masse 44.1 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",2,0,4,-0.4219215683805877,1.2404192190643035
62.97127141151783,123.0553345845568,0.0,1.0,7.0,14.725800471363227,Métal,Déchets métalliques triés à l'Usine A. Poids 63.0 kg. Conductivité mesurée : 0.841. Matériau dense et résistant. Aucune anomalie signalée.,2,0,4,-0.35099142004981443,0.9195688138752932
38.49437141307173,106.29653793652534,0.0,1.0,9.0,11.54831142392152,Métal,Déchets métalliques triés via la collecte citoyenne. Poids 38.5 kg. Conductivité mesurée : 0.967. Matériau dense et résistant. Légère contamination observée.,2,0,4,-0.2978687742840255,1.2520161732132045
80.82873403560433,108.4704409302212,0.0,1.0,8.0,14.725800471363227,Métal,"Ferraille ou métal collecté via la collecte citoyenne. Masse 80.8 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",2,0,4,-0.12419531259800375,1.11053191631645
45.91717323188156,91.47587499252604,0.0,0.2411925917325262,3.0,4.591717323188156,Plastique,"Déchets plastiques divers à l'emplacement non spécifié. Poids estimé 45.9 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",0,2,3,-0.5003407315834195,-1.303591898269331
61.64598958781689,119.61325606745422,0.0,1.0,9.0,14.725800471363227,Métal,"Métal de récupération dans un site non renseigné. Masse 61.6 kg. Forte conductivité (0.854), rigidité élevée. Bonne valeur marchande.",2,0,4,-0.06959222555633682,1.2785035850861148
146.68272463602514,328.41085814052275,0.0,0.0050772711320689,9.0,4.400481739080754,Verre,Lot de verre trié à l'Usine B. Masse 146.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Conditionnement non conforme au protocole.,1,1,2,2.367883250560401,-0.4877741399568256
13.71591486037134,47.91756135633048,0.0,1.0,1.0,0.685795743018567,Papier,"Papier usagé issu de la collecte citoyenne. Poids relevé : 13.7 kg. Faible rigidité, non conducteur. État dégradé, recyclage partiel possible.",3,3,0,-1.9451413437862006,-0.24074231245468314
49.432948448107055,84.29959389725639,0.0,1.0,7.0,14.725800471363227,Métal,"Métal de récupération au centre de tri municipal. Masse 49.4 kg. Forte conductivité (0.934), rigidité élevée. Bonne valeur marchande.",2,0,4,-0.6115765863564897,0.8913154703494773
34.372450806472386,88.95180167177632,0.0,1.0,9.0,10.311735241941715,Métal,Déchets métalliques triés en provenance de l'Usine B. Poids 34.4 kg. Conductivité mesurée : 0.914. Matériau dense et résistant. Acheminement prioritaire demandé.,2,0,4,-0.39996446268931485,1.2411285628738913
24.30571416296088,49.81741242560885,0.0,0.239776557103738,4.0,1.7778721911080546,Plastique,"Déchets plastiques divers à l'Usine B. Poids estimé non mesuré kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",0,2,3,-0.6793086316906276,-1.1623324051672388
78.74707979116823,165.9006513260269,0.0,1.0,10.0,14.725800471363227,Métal,"Lot métallique au Centre de Tri. Poids 78.7 kg, volume 165.9 L. Conducteur, très rigide. Aspect très opaque. Aucune anomalie signalée.",2,0,4,0.40135420776871883,1.4938704787258994
43.78405008600154,99.88681231088836,0.0,1.0,10.0,13.135215025800465,Métal,"Déchets métalliques triés en provenance de l'Usine B. Poids 43.8 kg. Conductivité mesurée : 0.859. Matériau dense et résistant. Volume surestimé, vérification recommandée.",2,0,4,-0.13177271258635392,1.4349498009724988
13.302208279315998,61.89815524388637,0.0,0.5570686844307899,5.0,1.3302208279316,Plastique,"Déchet plastique collecté à l'Usine B. Poids 13.3 kg, volume 61.9 L. Rigidité rigide, non conducteur. Surface semi-opaque.",0,2,3,-0.8601965944540562,-0.3712266815259024
